person_id;item_id;item_score
DUMMY1_518;Ank23d_C_GT_1F_02;1
DUMMY1_519;Ank23d_C_GT_1F_02;1
DUMMY1_520;Ank23d_C_GT_1F_02;1
DUMMY1_521;Ank23d_C_GT_1F_02;1
DUMMY1_522;Ank23d_C_GT_1F_02;1
DUMMY1_523;Ank23d_C_GT_1F_02;1
DUMMY1_524;Ank23d_C_GT_1F_02;1
DUMMY1_525;Ank23d_C_GT_1F_02;1
DUMMY1_526;Ank23d_C_GT_1F_02;1
DUMMY1_527;Ank23d_C_GT_1F_02;1
DUMMY1_528;Ank23d_C_GT_1F_02;1
DUMMY1_529;Ank23d_C_GT_1F_02;1
DUMMY1_530;Ank23d_C_GT_1F_02;1
DUMMY1_531;Ank23d_C_GT_1F_02;0
DUMMY1_532;Ank23d_C_GT_1F_02;0
DUMMY1_533;Ank23d_C_GT_1F_02;1
DUMMY1_534;Ank23d_C_GT_1F_02;1
DUMMY1_535;Ank23d_C_GT_1F_02;1
DUMMY1_536;Ank23d_C_GT_1F_02;0
DUMMY1_537;Ank23d_C_GT_1F_02;1
DUMMY1_538;Ank23d_C_GT_1F_02;1
DUMMY1_539;Ank23d_C_GT_1F_02;0
DUMMY1_540;Ank23d_C_GT_1F_02;1
DUMMY1_541;Ank23d_C_GT_1F_02;1
DUMMY1_542;Ank23d_C_GT_1F_02;0
DUMMY1_543;Ank23d_C_GT_1F_02;1
DUMMY1_544;Ank23d_C_GT_1F_02;0
DUMMY1_545;Ank23d_C_GT_1F_02;0
DUMMY1_546;Ank23d_C_GT_1F_02;1
DUMMY1_547;Ank23d_C_GT_1F_02;1
DUMMY1_548;Ank23d_C_GT_1F_02;0
DUMMY1_549;Ank23d_C_GT_1F_02;1
DUMMY1_550;Ank23d_C_GT_1F_02;0
DUMMY1_551;Ank23d_C_GT_1F_02;0
DUMMY1_552;Ank23d_C_GT_1F_02;1
DUMMY1_553;Ank23d_C_GT_1F_02;1
DUMMY1_554;Ank23d_C_GT_1F_02;0
DUMMY1_555;Ank23d_C_GT_1F_02;1
DUMMY1_556;Ank23d_C_GT_1F_02;1
DUMMY1_557;Ank23d_C_GT_1F_02;1
DUMMY1_558;Ank23d_C_GT_1F_02;1
DUMMY1_559;Ank23d_C_GT_1F_02;1
DUMMY1_560;Ank23d_C_GT_1F_02;0
DUMMY1_561;Ank23d_C_GT_1F_02;1
DUMMY1_562;Ank23d_C_GT_1F_02;1
DUMMY1_563;Ank23d_C_GT_1F_02;0
DUMMY1_564;Ank23d_C_GT_1F_02;1
DUMMY1_565;Ank23d_C_GT_1F_02;1
DUMMY1_566;Ank23d_C_GT_1F_02;0
DUMMY1_567;Ank23d_C_GT_1F_02;0
DUMMY1_568;Ank23d_C_GT_1F_02;1
DUMMY1_569;Ank23d_C_GT_1F_02;0
DUMMY1_570;Ank23d_C_GT_1F_02;1
DUMMY1_571;Ank23d_C_GT_1F_02;1
DUMMY1_572;Ank23d_C_GT_1F_02;0
DUMMY1_573;Ank23d_C_GT_1F_02;0
DUMMY1_574;Ank23d_C_GT_1F_02;1
DUMMY1_575;Ank23d_C_GT_1F_02;0
DUMMY1_576;Ank23d_C_GT_1F_02;0
DUMMY1_577;Ank23d_C_GT_1F_02;1
DUMMY1_578;Ank23d_C_GT_1F_02;1
DUMMY1_579;Ank23d_C_GT_1F_02;0
DUMMY1_580;Ank23d_C_GT_1F_02;1
DUMMY1_581;Ank23d_C_GT_1F_02;1
DUMMY1_582;Ank23d_C_GT_1F_02;1
DUMMY1_583;Ank23d_C_GT_1F_02;0
DUMMY1_584;Ank23d_C_GT_1F_02;0
DUMMY1_585;Ank23d_C_GT_1F_02;0
DUMMY1_586;Ank23d_C_GT_1F_02;1
DUMMY1_587;Ank23d_C_GT_1F_02;0
DUMMY1_588;Ank23d_C_GT_1F_02;1
DUMMY1_589;Ank23d_C_GT_1F_02;0
DUMMY1_590;Ank23d_C_GT_1F_02;1
DUMMY1_591;Ank23d_C_GT_1F_02;1
DUMMY1_592;Ank23d_C_GT_1F_02;0
DUMMY1_593;Ank23d_C_GT_1F_02;1
DUMMY1_594;Ank23d_C_GT_1F_02;1
DUMMY1_595;Ank23d_C_GT_1F_02;1
DUMMY1_596;Ank23d_C_GT_1F_02;0
DUMMY1_597;Ank23d_C_GT_1F_02;1
DUMMY1_598;Ank23d_C_GT_1F_02;0
DUMMY1_599;Ank23d_C_GT_1F_02;1
DUMMY1_600;Ank23d_C_GT_1F_02;0
DUMMY1_601;Ank23d_C_GT_1F_02;1
DUMMY1_602;Ank23d_C_GT_1F_02;1
DUMMY1_603;Ank23d_C_GT_1F_02;1
DUMMY1_604;Ank23d_C_GT_1F_02;1
DUMMY1_605;Ank23d_C_GT_1F_02;0
DUMMY1_606;Ank23d_C_GT_1F_02;1
DUMMY1_607;Ank23d_C_GT_1F_02;0
DUMMY1_608;Ank23d_C_GT_1F_02;1
DUMMY1_609;Ank23d_C_GT_1F_02;0
DUMMY1_610;Ank23d_C_GT_1F_02;1
DUMMY1_611;Ank23d_C_GT_1F_02;1
DUMMY1_612;Ank23d_C_GT_1F_02;1
DUMMY1_613;Ank23d_C_GT_1F_02;1
DUMMY1_614;Ank23d_C_GT_1F_02;1
DUMMY1_615;Ank23d_C_GT_1F_02;0
DUMMY1_616;Ank23d_C_GT_1F_02;0
DUMMY1_617;Ank23d_C_GT_1F_02;1
DUMMY1_618;Ank23d_C_GT_1F_02;0
DUMMY1_619;Ank23d_C_GT_1F_02;1
DUMMY1_620;Ank23d_C_GT_1F_02;0
DUMMY1_621;Ank23d_C_GT_1F_02;1
DUMMY1_622;Ank23d_C_GT_1F_02;1
DUMMY1_623;Ank23d_C_GT_1F_02;0
DUMMY1_624;Ank23d_C_GT_1F_02;1
DUMMY1_625;Ank23d_C_GT_1F_02;1
DUMMY1_626;Ank23d_C_GT_1F_02;1
DUMMY1_627;Ank23d_C_GT_1F_02;1
DUMMY1_628;Ank23d_C_GT_1F_02;0
DUMMY1_629;Ank23d_C_GT_1F_02;0
DUMMY1_630;Ank23d_C_GT_1F_02;0
DUMMY1_631;Ank23d_C_GT_1F_02;1
DUMMY1_632;Ank23d_C_GT_1F_02;0
DUMMY1_633;Ank23d_C_GT_1F_02;1
DUMMY1_634;Ank23d_C_GT_1F_02;1
DUMMY1_635;Ank23d_C_GT_1F_02;1
DUMMY1_636;Ank23d_C_GT_1F_02;1
DUMMY1_637;Ank23d_C_GT_1F_02;1
DUMMY1_638;Ank23d_C_GT_1F_02;1
DUMMY1_639;Ank23d_C_GT_1F_02;1
DUMMY1_640;Ank23d_C_GT_1F_02;1
DUMMY1_641;Ank23d_C_GT_1F_02;0
DUMMY1_642;Ank23d_C_GT_1F_02;1
DUMMY1_643;Ank23d_C_GT_1F_02;1
DUMMY1_644;Ank23d_C_GT_1F_02;1
DUMMY1_645;Ank23d_C_GT_1F_02;1
DUMMY1_646;Ank23d_C_GT_1F_02;1
DUMMY1_647;Ank23d_C_GT_1F_02;1
DUMMY1_648;Ank23d_C_GT_1F_02;1
DUMMY1_649;Ank23d_C_GT_1F_02;0
DUMMY1_650;Ank23d_C_GT_1F_02;1
DUMMY1_651;Ank23d_C_GT_1F_02;1
DUMMY1_652;Ank23d_C_GT_1F_02;0
DUMMY1_653;Ank23d_C_GT_1F_02;1
DUMMY1_654;Ank23d_C_GT_1F_02;1
DUMMY1_655;Ank23d_C_GT_1F_02;0
DUMMY1_656;Ank23d_C_GT_1F_02;1
DUMMY1_657;Ank23d_C_GT_1F_02;1
DUMMY1_658;Ank23d_C_GT_1F_02;1
DUMMY1_659;Ank23d_C_GT_1F_02;1
DUMMY1_660;Ank23d_C_GT_1F_02;1
DUMMY1_661;Ank23d_C_GT_1F_02;1
DUMMY1_662;Ank23d_C_GT_1F_02;0
DUMMY1_663;Ank23d_C_GT_1F_02;1
DUMMY1_664;Ank23d_C_GT_1F_02;1
DUMMY1_665;Ank23d_C_GT_1F_02;1
DUMMY1_666;Ank23d_C_GT_1F_02;1
DUMMY1_667;Ank23d_C_GT_1F_02;0
DUMMY1_668;Ank23d_C_GT_1F_02;1
DUMMY1_669;Ank23d_C_GT_1F_02;1
DUMMY1_670;Ank23d_C_GT_1F_02;1
DUMMY1_671;Ank23d_C_GT_1F_02;0
DUMMY1_672;Ank23d_C_GT_1F_02;1
DUMMY1_673;Ank23d_C_GT_1F_02;1
DUMMY1_674;Ank23d_C_GT_1F_02;1
DUMMY1_675;Ank23d_C_GT_1F_02;1
DUMMY1_676;Ank23d_C_GT_1F_02;0
DUMMY1_677;Ank23d_C_GT_1F_02;0
DUMMY1_678;Ank23d_C_GT_1F_02;1
DUMMY1_679;Ank23d_C_GT_1F_02;1
DUMMY1_680;Ank23d_C_GT_1F_02;0
DUMMY1_681;Ank23d_C_GT_1F_02;0
DUMMY1_682;Ank23d_C_GT_1F_02;1
DUMMY1_683;Ank23d_C_GT_1F_02;1
DUMMY1_684;Ank23d_C_GT_1F_02;0
DUMMY1_685;Ank23d_C_GT_1F_02;1
DUMMY1_686;Ank23d_C_GT_1F_02;0
DUMMY1_687;Ank23d_C_GT_1F_02;1
DUMMY1_688;Ank23d_C_GT_1F_02;1
DUMMY1_689;Ank23d_C_GT_1F_02;1
DUMMY1_690;Ank23d_C_GT_1F_02;1
DUMMY1_691;Ank23d_C_GT_1F_02;0
DUMMY1_692;Ank23d_C_GT_1F_02;1
DUMMY1_693;Ank23d_C_GT_1F_02;1
DUMMY1_694;Ank23d_C_GT_1F_02;1
DUMMY1_695;Ank23d_C_GT_1F_02;1
DUMMY1_696;Ank23d_C_GT_1F_02;1
DUMMY1_697;Ank23d_C_GT_1F_02;0
DUMMY1_698;Ank23d_C_GT_1F_02;1
DUMMY1_699;Ank23d_C_GT_1F_02;1
DUMMY1_700;Ank23d_C_GT_1F_02;1
DUMMY1_701;Ank23d_C_GT_1F_02;1
DUMMY1_702;Ank23d_C_GT_1F_02;1
DUMMY1_703;Ank23d_C_GT_1F_02;1
DUMMY1_704;Ank23d_C_GT_1F_02;1
DUMMY1_705;Ank23d_C_GT_1F_02;0
DUMMY1_706;Ank23d_C_GT_1F_02;1
DUMMY1_707;Ank23d_C_GT_1F_02;1
DUMMY1_708;Ank23d_C_GT_1F_02;1
DUMMY1_709;Ank23d_C_GT_1F_02;1
DUMMY1_710;Ank23d_C_GT_1F_02;1
DUMMY1_711;Ank23d_C_GT_1F_02;1
DUMMY1_712;Ank23d_C_GT_1F_02;0
DUMMY1_713;Ank23d_C_GT_1F_02;0
DUMMY1_714;Ank23d_C_GT_1F_02;1
DUMMY1_715;Ank23d_C_GT_1F_02;0
DUMMY1_716;Ank23d_C_GT_1F_02;1
DUMMY1_717;Ank23d_C_GT_1F_02;0
DUMMY1_718;Ank23d_C_GT_1F_02;0
DUMMY1_719;Ank23d_C_GT_1F_02;0
DUMMY1_720;Ank23d_C_GT_1F_02;0
DUMMY1_721;Ank23d_C_GT_1F_02;1
DUMMY1_722;Ank23d_C_GT_1F_02;1
DUMMY1_723;Ank23d_C_GT_1F_02;1
DUMMY1_724;Ank23d_C_GT_1F_02;0
DUMMY1_725;Ank23d_C_GT_1F_02;1
DUMMY1_726;Ank23d_C_GT_1F_02;0
DUMMY1_727;Ank23d_C_GT_1F_02;0
DUMMY1_728;Ank23d_C_GT_1F_02;1
DUMMY1_729;Ank23d_C_GT_1F_02;1
DUMMY1_730;Ank23d_C_GT_1F_02;1
DUMMY1_731;Ank23d_C_GT_1F_02;0
DUMMY1_732;Ank23d_C_GT_1F_02;1
DUMMY1_733;Ank23d_C_GT_1F_02;0
DUMMY1_734;Ank23d_C_GT_1F_02;1
DUMMY1_735;Ank23d_C_GT_1F_02;1
DUMMY1_736;Ank23d_C_GT_1F_02;0
DUMMY1_737;Ank23d_C_GT_1F_02;1
DUMMY1_738;Ank23d_C_GT_1F_02;0
DUMMY1_739;Ank23d_C_GT_1F_02;0
DUMMY1_740;Ank23d_C_GT_1F_02;1
DUMMY1_741;Ank23d_C_GT_1F_02;1
DUMMY1_742;Ank23d_C_GT_1F_02;1
DUMMY1_743;Ank23d_C_GT_1F_02;0
DUMMY1_744;Ank23d_C_GT_1F_02;1
DUMMY1_745;Ank23d_C_GT_1F_02;0
DUMMY1_746;Ank23d_C_GT_1F_02;0
DUMMY1_747;Ank23d_C_GT_1F_02;1
DUMMY1_748;Ank23d_C_GT_1F_02;1
DUMMY1_749;Ank23d_C_GT_1F_02;0
DUMMY1_750;Ank23d_C_GT_1F_02;1
DUMMY1_751;Ank23d_C_GT_1F_02;0
DUMMY1_752;Ank23d_C_GT_1F_02;1
DUMMY1_753;Ank23d_C_GT_1F_02;0
DUMMY1_754;Ank23d_C_GT_1F_02;1
DUMMY1_755;Ank23d_C_GT_1F_02;0
DUMMY1_756;Ank23d_C_GT_1F_02;1
DUMMY1_757;Ank23d_C_GT_1F_02;1
DUMMY1_758;Ank23d_C_GT_1F_02;0
DUMMY1_759;Ank23d_C_GT_1F_02;1
DUMMY1_760;Ank23d_C_GT_1F_02;1
DUMMY1_761;Ank23d_C_GT_1F_02;1
DUMMY1_762;Ank23d_C_GT_1F_02;1
DUMMY1_763;Ank23d_C_GT_1F_02;0
DUMMY1_764;Ank23d_C_GT_1F_02;1
DUMMY1_765;Ank23d_C_GT_1F_02;1
DUMMY1_766;Ank23d_C_GT_1F_02;1
DUMMY1_767;Ank23d_C_GT_1F_02;1
DUMMY1_768;Ank23d_C_GT_1F_02;1
DUMMY1_769;Ank23d_C_GT_1F_02;0
DUMMY1_770;Ank23d_C_GT_1F_02;0
DUMMY1_771;Ank23d_C_GT_1F_02;1
DUMMY1_772;Ank23d_C_GT_1F_02;0
DUMMY1_773;Ank23d_C_GT_1F_02;1
DUMMY1_774;Ank23d_C_GT_1F_02;0
DUMMY1_775;Ank23d_C_GT_1F_02;0
DUMMY1_776;Ank23d_C_GT_1F_02;0
DUMMY1_777;Ank23d_C_GT_1F_02;0
DUMMY1_778;Ank23d_C_GT_1F_02;1
DUMMY1_779;Ank23d_C_GT_1F_02;0
DUMMY1_780;Ank23d_C_GT_1F_02;1
DUMMY1_781;Ank23d_C_GT_1F_02;1
DUMMY1_782;Ank23d_C_GT_1F_02;1
DUMMY1_783;Ank23d_C_GT_1F_02;1
DUMMY1_784;Ank23d_C_GT_1F_02;0
DUMMY1_785;Ank23d_C_GT_1F_02;1
DUMMY1_786;Ank23d_C_GT_1F_02;0
DUMMY1_787;Ank23d_C_GT_1F_02;1
DUMMY1_788;Ank23d_C_GT_1F_02;1
DUMMY1_789;Ank23d_C_GT_1F_02;1
DUMMY1_790;Ank23d_C_GT_1F_02;1
DUMMY1_791;Ank23d_C_GT_1F_02;1
DUMMY1_792;Ank23d_C_GT_1F_02;1
DUMMY1_793;Ank23d_C_GT_1F_02;0
DUMMY1_794;Ank23d_C_GT_1F_02;1
DUMMY1_795;Ank23d_C_GT_1F_02;1
DUMMY1_796;Ank23d_C_GT_1F_02;1
DUMMY1_797;Ank23d_C_GT_1F_02;1
DUMMY1_798;Ank23d_C_GT_1F_02;0
DUMMY1_799;Ank23d_C_GT_1F_02;1
DUMMY1_800;Ank23d_C_GT_1F_02;1
DUMMY1_801;Ank23d_C_GT_1F_02;1
DUMMY1_802;Ank23d_C_GT_1F_02;1
DUMMY1_803;Ank23d_C_GT_1F_02;1
DUMMY1_804;Ank23d_C_GT_1F_02;1
DUMMY1_805;Ank23d_C_GT_1F_02;0
DUMMY1_806;Ank23d_C_GT_1F_02;0
DUMMY1_807;Ank23d_C_GT_1F_02;1
DUMMY1_808;Ank23d_C_GT_1F_02;1
DUMMY1_809;Ank23d_C_GT_1F_02;0
DUMMY1_810;Ank23d_C_GT_1F_02;0
DUMMY1_811;Ank23d_C_GT_1F_02;1
DUMMY1_812;Ank23d_C_GT_1F_02;1
DUMMY1_813;Ank23d_C_GT_1F_02;1
DUMMY1_814;Ank23d_C_GT_1F_02;1
DUMMY1_815;Ank23d_C_GT_1F_02;1
DUMMY1_816;Ank23d_C_GT_1F_02;1
DUMMY1_817;Ank23d_C_GT_1F_02;1
DUMMY1_818;Ank23d_C_GT_1F_02;1
DUMMY1_819;Ank23d_C_GT_1F_02;1
DUMMY1_820;Ank23d_C_GT_1F_02;1
DUMMY1_821;Ank23d_C_GT_1F_02;0
DUMMY1_822;Ank23d_C_GT_1F_02;0
DUMMY1_823;Ank23d_C_GT_1F_02;1
DUMMY1_824;Ank23d_C_GT_1F_02;1
DUMMY1_825;Ank23d_C_GT_1F_02;1
DUMMY1_826;Ank23d_C_GT_1F_02;0
DUMMY1_827;Ank23d_C_GT_1F_02;1
DUMMY1_828;Ank23d_C_GT_1F_02;1
DUMMY1_829;Ank23d_C_GT_1F_02;1
DUMMY1_830;Ank23d_C_GT_1F_02;0
DUMMY1_831;Ank23d_C_GT_1F_02;1
DUMMY1_832;Ank23d_C_GT_1F_02;0
DUMMY1_833;Ank23d_C_GT_1F_02;1
DUMMY1_834;Ank23d_C_GT_1F_02;1
DUMMY1_835;Ank23d_C_GT_1F_02;0
DUMMY1_836;Ank23d_C_GT_1F_02;1
DUMMY1_837;Ank23d_C_GT_1F_02;0
DUMMY1_838;Ank23d_C_GT_1F_02;0
DUMMY1_839;Ank23d_C_GT_1F_02;0
DUMMY1_840;Ank23d_C_GT_1F_02;0
DUMMY1_841;Ank23d_C_GT_1F_02;1
DUMMY1_842;Ank23d_C_GT_1F_02;0
DUMMY1_843;Ank23d_C_GT_1F_02;1
DUMMY1_844;Ank23d_C_GT_1F_02;0
DUMMY1_845;Ank23d_C_GT_1F_02;1
DUMMY1_846;Ank23d_C_GT_1F_02;1
DUMMY1_847;Ank23d_C_GT_1F_02;0
DUMMY1_848;Ank23d_C_GT_1F_02;0
DUMMY1_849;Ank23d_C_GT_1F_02;1
DUMMY1_850;Ank23d_C_GT_1F_02;1
DUMMY1_851;Ank23d_C_GT_1F_02;1
DUMMY1_852;Ank23d_C_GT_1F_02;1
DUMMY1_853;Ank23d_C_GT_1F_02;1
DUMMY1_854;Ank23d_C_GT_1F_02;1
DUMMY1_855;Ank23d_C_GT_1F_02;1
DUMMY1_856;Ank23d_C_GT_1F_02;1
DUMMY1_857;Ank23d_C_GT_1F_02;0
DUMMY1_858;Ank23d_C_GT_1F_02;1
DUMMY1_859;Ank23d_C_GT_1F_02;1
DUMMY1_860;Ank23d_C_GT_1F_02;1
DUMMY1_861;Ank23d_C_GT_1F_02;1
DUMMY1_862;Ank23d_C_GT_1F_02;0
DUMMY1_863;Ank23d_C_GT_1F_02;1
DUMMY1_864;Ank23d_C_GT_1F_02;1
DUMMY1_865;Ank23d_C_GT_1F_02;1
DUMMY1_866;Ank23d_C_GT_1F_02;1
DUMMY1_867;Ank23d_C_GT_1F_02;1
DUMMY1_868;Ank23d_C_GT_1F_02;1
DUMMY1_869;Ank23d_C_GT_1F_02;1
DUMMY1_870;Ank23d_C_GT_1F_02;0
DUMMY1_871;Ank23d_C_GT_1F_02;1
DUMMY1_872;Ank23d_C_GT_1F_02;0
DUMMY1_873;Ank23d_C_GT_1F_02;1
DUMMY1_874;Ank23d_C_GT_1F_02;1
DUMMY1_875;Ank23d_C_GT_1F_02;1
DUMMY1_876;Ank23d_C_GT_1F_02;1
DUMMY1_877;Ank23d_C_GT_1F_02;1
DUMMY1_878;Ank23d_C_GT_1F_02;1
DUMMY1_879;Ank23d_C_GT_1F_02;0
DUMMY1_880;Ank23d_C_GT_1F_02;1
DUMMY1_881;Ank23d_C_GT_1F_02;1
DUMMY1_882;Ank23d_C_GT_1F_02;0
DUMMY1_883;Ank23d_C_GT_1F_02;0
DUMMY1_884;Ank23d_C_GT_1F_02;0
DUMMY1_885;Ank23d_C_GT_1F_02;1
DUMMY1_886;Ank23d_C_GT_1F_02;0
DUMMY1_887;Ank23d_C_GT_1F_02;0
DUMMY1_888;Ank23d_C_GT_1F_02;1
DUMMY1_889;Ank23d_C_GT_1F_02;0
DUMMY1_890;Ank23d_C_GT_1F_02;1
DUMMY1_891;Ank23d_C_GT_1F_02;0
DUMMY1_892;Ank23d_C_GT_1F_02;0
DUMMY1_893;Ank23d_C_GT_1F_02;1
DUMMY1_894;Ank23d_C_GT_1F_02;1
DUMMY1_895;Ank23d_C_GT_1F_02;1
DUMMY1_896;Ank23d_C_GT_1F_02;1
DUMMY1_897;Ank23d_C_GT_1F_02;0
DUMMY1_898;Ank23d_C_GT_1F_02;1
DUMMY1_899;Ank23d_C_GT_1F_02;1
DUMMY1_900;Ank23d_C_GT_1F_02;0
DUMMY1_901;Ank23d_C_GT_1F_02;0
DUMMY1_902;Ank23d_C_GT_1F_02;1
DUMMY1_903;Ank23d_C_GT_1F_02;1
DUMMY1_904;Ank23d_C_GT_1F_02;1
DUMMY1_905;Ank23d_C_GT_1F_02;1
DUMMY1_906;Ank23d_C_GT_1F_02;0
DUMMY1_907;Ank23d_C_GT_1F_02;0
DUMMY1_908;Ank23d_C_GT_1F_02;1
DUMMY1_909;Ank23d_C_GT_1F_02;0
DUMMY1_910;Ank23d_C_GT_1F_02;1
DUMMY1_911;Ank23d_C_GT_1F_02;1
DUMMY1_912;Ank23d_C_GT_1F_02;1
DUMMY1_913;Ank23d_C_GT_1F_02;0
DUMMY1_914;Ank23d_C_GT_1F_02;0
DUMMY1_915;Ank23d_C_GT_1F_02;1
DUMMY1_916;Ank23d_C_GT_1F_02;0
DUMMY1_917;Ank23d_C_GT_1F_02;1
DUMMY1_918;Ank23d_C_GT_1F_02;1
DUMMY1_919;Ank23d_C_GT_1F_02;0
DUMMY1_920;Ank23d_C_GT_1F_02;1
DUMMY1_921;Ank23d_C_GT_1F_02;1
DUMMY1_922;Ank23d_C_GT_1F_02;1
DUMMY1_923;Ank23d_C_GT_1F_02;0
DUMMY1_924;Ank23d_C_GT_1F_02;1
DUMMY1_925;Ank23d_C_GT_1F_02;1
DUMMY1_926;Ank23d_C_GT_1F_02;1
DUMMY1_927;Ank23d_C_GT_1F_02;0
DUMMY1_928;Ank23d_C_GT_1F_02;1
DUMMY1_929;Ank23d_C_GT_1F_02;0
DUMMY1_930;Ank23d_C_GT_1F_02;1
DUMMY1_931;Ank23d_C_GT_1F_02;1
DUMMY1_932;Ank23d_C_GT_1F_02;0
DUMMY1_933;Ank23d_C_GT_1F_02;1
DUMMY1_934;Ank23d_C_GT_1F_02;1
DUMMY1_935;Ank23d_C_GT_1F_02;0
DUMMY1_936;Ank23d_C_GT_1F_02;0
DUMMY1_937;Ank23d_C_GT_1F_02;1
DUMMY1_938;Ank23d_C_GT_1F_02;1
DUMMY1_939;Ank23d_C_GT_1F_02;0
DUMMY1_940;Ank23d_C_GT_1F_02;0
DUMMY1_941;Ank23d_C_GT_1F_02;1
DUMMY1_942;Ank23d_C_GT_1F_02;1
DUMMY1_943;Ank23d_C_GT_1F_02;1
DUMMY1_944;Ank23d_C_GT_1F_02;0
DUMMY1_945;Ank23d_C_GT_1F_02;1
DUMMY1_946;Ank23d_C_GT_1F_02;1
DUMMY1_947;Ank23d_C_GT_1F_02;0
DUMMY1_948;Ank23d_C_GT_1F_02;0
DUMMY1_949;Ank23d_C_GT_1F_02;0
DUMMY1_950;Ank23d_C_GT_1F_02;1
DUMMY1_951;Ank23d_C_GT_1F_02;1
DUMMY1_952;Ank23d_C_GT_1F_02;1
DUMMY1_953;Ank23d_C_GT_1F_02;1
DUMMY1_954;Ank23d_C_GT_1F_02;1
DUMMY1_955;Ank23d_C_GT_1F_02;1
DUMMY1_956;Ank23d_C_GT_1F_02;1
DUMMY1_957;Ank23d_C_GT_1F_02;1
DUMMY1_958;Ank23d_C_GT_1F_02;1
DUMMY1_959;Ank23d_C_GT_1F_02;0
DUMMY1_960;Ank23d_C_GT_1F_02;0
DUMMY1_961;Ank23d_C_GT_1F_02;1
DUMMY1_962;Ank23d_C_GT_1F_02;0
DUMMY1_963;Ank23d_C_GT_1F_02;0
DUMMY1_964;Ank23d_C_GT_1F_02;1
DUMMY1_965;Ank23d_C_GT_1F_02;1
DUMMY1_966;Ank23d_C_GT_1F_02;1
DUMMY1_967;Ank23d_C_GT_1F_02;0
DUMMY1_968;Ank23d_C_GT_1F_02;1
DUMMY1_969;Ank23d_C_GT_1F_02;1
DUMMY1_970;Ank23d_C_GT_1F_02;1
DUMMY1_971;Ank23d_C_GT_1F_02;0
DUMMY1_972;Ank23d_C_GT_1F_02;1
DUMMY1_973;Ank23d_C_GT_1F_02;1
DUMMY1_974;Ank23d_C_GT_1F_02;1
DUMMY1_975;Ank23d_C_GT_1F_02;0
DUMMY1_976;Ank23d_C_GT_1F_02;1
DUMMY1_977;Ank23d_C_GT_1F_02;1
DUMMY1_978;Ank23d_C_GT_1F_02;0
DUMMY1_979;Ank23d_C_GT_1F_02;1
DUMMY1_980;Ank23d_C_GT_1F_02;1
DUMMY1_981;Ank23d_C_GT_1F_02;1
DUMMY1_982;Ank23d_C_GT_1F_02;1
DUMMY1_983;Ank23d_C_GT_1F_02;1
DUMMY1_984;Ank23d_C_GT_1F_02;1
DUMMY1_985;Ank23d_C_GT_1F_02;0
DUMMY1_986;Ank23d_C_GT_1F_02;1
DUMMY1_987;Ank23d_C_GT_1F_02;1
DUMMY1_988;Ank23d_C_GT_1F_02;1
DUMMY1_989;Ank23d_C_GT_1F_02;0
DUMMY1_990;Ank23d_C_GT_1F_02;1
DUMMY1_991;Ank23d_C_GT_1F_02;1
DUMMY1_992;Ank23d_C_GT_1F_02;1
DUMMY1_993;Ank23d_C_GT_1F_02;1
DUMMY1_994;Ank23d_C_GT_1F_02;1
DUMMY1_995;Ank23d_C_GT_1F_02;1
DUMMY1_996;Ank23d_C_GT_1F_02;1
DUMMY1_997;Ank23d_C_GT_1F_02;1
DUMMY1_998;Ank23d_C_GT_1F_02;1
DUMMY1_999;Ank23d_C_GT_1F_02;0
DUMMY1_1000;Ank23d_C_GT_1F_02;1
DUMMY1_1001;Ank23d_C_GT_1F_02;1
DUMMY1_1002;Ank23d_C_GT_1F_02;1
DUMMY1_1003;Ank23d_C_GT_1F_02;0
DUMMY1_1004;Ank23d_C_GT_1F_02;1
DUMMY1_1005;Ank23d_C_GT_1F_02;1
DUMMY1_1006;Ank23d_C_GT_1F_02;1
DUMMY1_1007;Ank23d_C_GT_1F_02;0
DUMMY1_1008;Ank23d_C_GT_1F_02;1
DUMMY1_1009;Ank23d_C_GT_1F_02;1
DUMMY1_1010;Ank23d_C_GT_1F_02;1
DUMMY1_1011;Ank23d_C_GT_1F_02;0
DUMMY1_1012;Ank23d_C_GT_1F_02;1
DUMMY1_1013;Ank23d_C_GT_1F_02;1
DUMMY1_1014;Ank23d_C_GT_1F_02;0
DUMMY1_1015;Ank23d_C_GT_1F_02;0
DUMMY1_1016;Ank23d_C_GT_1F_02;0
DUMMY1_1017;Ank23d_C_GT_1F_02;1
DUMMY1_1018;Ank23d_C_GT_1F_02;1
DUMMY1_1019;Ank23d_C_GT_1F_02;1
DUMMY1_1020;Ank23d_C_GT_1F_02;1
DUMMY1_1021;Ank23d_C_GT_1F_02;0
DUMMY1_1022;Ank23d_C_GT_1F_02;0
DUMMY1_1023;Ank23d_C_GT_1F_02;0
DUMMY1_1024;Ank23d_C_GT_1F_02;0
DUMMY1_1025;Ank23d_C_GT_1F_02;0
DUMMY1_1026;Ank23d_C_GT_1F_02;1
DUMMY1_1027;Ank23d_C_GT_1F_02;1
DUMMY1_1028;Ank23d_C_GT_1F_02;1
DUMMY1_1029;Ank23d_C_GT_1F_02;0
DUMMY1_1030;Ank23d_C_GT_1F_02;1
DUMMY1_1031;Ank23d_C_GT_1F_02;1
DUMMY1_1032;Ank23d_C_GT_1F_02;1
DUMMY1_1033;Ank23d_C_GT_1F_02;1
